,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions,County FIPS Code,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
79,CO2,County,PA,Cumberland County,percent,-0.08800386847415505,-0.2819239462295858,-0.05768281891602154,-0.25371983899605816,0.04421438415927393,0.0393066932371316,-0.02499450553944507,-0.08670399623451039,-0.10727566936741352,0.07315158255734817,-0.05716927895469673,-0.19027303215646071,-0.9910742949145931,35.0,2020.0,"22,733","20,988","1,745",7.7
80,CO2,County,PA,Cumberland County,percent,-0.08800386847415505,-0.2819239462295858,-0.05768281891602154,-0.25371983899605816,0.04421438415927393,0.0393066932371316,-0.02499450553944507,-0.08670399623451039,-0.10727566936741352,0.07315158255734817,-0.05716927895469673,-0.19027303215646071,-0.9910742949145931,49.0,2020.0,"4,569","4,289",280,6.1
81,CO2,County,NY,Onondaga County,percent,-0.5332982205800423,-0.5767158533996406,-0.4419561487588379,-0.6259918711530319,-0.7399180584851657,-0.7639152315054298,-0.3342070044768835,-0.5311096967061251,-0.8332373103070745,-0.8167665129980316,-0.5586770196854755,-0.4715972417431843,-7.227390169798924,67.0,2020.0,"220,483","202,037","18,446",8.4
82,CO2,County,MA,Bristol County,percent,-0.557343069733553,-0.8560324682951127,-0.5255958715528065,-0.4755826171288676,-0.5555489969613469,-0.7493418081579345,-0.5140640719982792,-0.6531522133153025,-0.6051102300069288,-0.7767698350944733,-0.3364128786017777,-0.38133306149622304,-6.986287122342606,5.0,2020.0,"293,532","263,456","30,076",10.2
83,CO2,County,MA,Bristol County,percent,-0.557343069733553,-0.8560324682951127,-0.5255958715528065,-0.4755826171288676,-0.5555489969613469,-0.7493418081579345,-0.5140640719982792,-0.6531522133153025,-0.6051102300069288,-0.7767698350944733,-0.3364128786017777,-0.38133306149622304,-6.986287122342606,1.0,2020.0,"24,895","22,999","1,896",7.6
84,CO2,County,NY,Yates County,percent,-0.290322307581614,-0.6113376988638491,-0.6742720009634676,-0.6837284280371619,-1.1974418814682424,-0.6945686472813495,-0.3541076985943394,-0.4802942279229278,-0.6348342700105919,-0.6759174184215371,-0.2601388745994834,-0.30197117021330017,-6.858934623957865,123.0,2020.0,"11,546","10,794",752,6.5
85,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,79.0,2020.0,"3,834","3,605",229,6
86,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,73.0,2020.0,"2,375","2,269",106,4.5
87,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,181.0,2020.0,"3,497","3,307",190,5.4
88,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,63.0,2020.0,"2,667","2,511",156,5.8
89,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,105.0,2020.0,"1,705","1,655",50,2.9
90,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,137.0,2020.0,"9,317","8,578",739,7.9
91,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,15.0,2020.0,"16,386","15,516",870,5.3
92,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,81.0,2020.0,"3,125","2,986",139,4.4
93,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,85.0,2020.0,"14,553","13,484","1,069",7.3
94,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,113.0,2020.0,"28,723","26,926","1,797",6.3
95,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,53.0,2020.0,"8,097","7,278",819,10.1
96,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,111.0,2020.0,"18,367","17,645",722,3.9
97,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,17.0,2020.0,"2,013","1,910",103,5.1
98,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,27.0,2020.0,"8,943","8,154",789,8.8
99,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,109.0,2020.0,"43,262","40,410","2,852",6.6
100,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,81.0,2020.0,"15,609","14,740",869,5.6
101,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,41.0,2020.0,"20,598","18,355","2,243",10.9
102,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,83.0,2020.0,"35,711","34,417","1,294",3.6
103,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,103.0,2020.0,"16,026","14,655","1,371",8.6
104,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,43.0,2020.0,"4,681","4,363",318,6.8
105,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,43.0,2020.0,"7,293","6,564",729,10
106,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,69.0,2020.0,"14,677","13,805",872,5.9
107,CO2,County,NC,Lincoln County,percent,-0.08621285849870408,-1.441146241431689,-0.3717786309552055,-0.9440445411894789,-0.6441535456372679,-1.0235381311157379,-0.2217078979272664,-0.15921213091778538,-0.7815297019922866,-0.7363774580937512,-0.16788631631555395,-0.18502048133887944,-6.762607935413607,23.0,2020.0,"9,373","8,907",466,5
108,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,79.0,2020.0,"3,834","3,605",229,6
109,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,73.0,2020.0,"2,375","2,269",106,4.5
110,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,181.0,2020.0,"3,497","3,307",190,5.4
111,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,63.0,2020.0,"2,667","2,511",156,5.8
112,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,105.0,2020.0,"1,705","1,655",50,2.9
113,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,137.0,2020.0,"9,317","8,578",739,7.9
114,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,15.0,2020.0,"16,386","15,516",870,5.3
115,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,81.0,2020.0,"3,125","2,986",139,4.4
116,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,85.0,2020.0,"14,553","13,484","1,069",7.3
117,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,113.0,2020.0,"28,723","26,926","1,797",6.3
118,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,53.0,2020.0,"8,097","7,278",819,10.1
119,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,111.0,2020.0,"18,367","17,645",722,3.9
120,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,17.0,2020.0,"2,013","1,910",103,5.1
121,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,27.0,2020.0,"8,943","8,154",789,8.8
122,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,109.0,2020.0,"43,262","40,410","2,852",6.6
123,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,81.0,2020.0,"15,609","14,740",869,5.6
124,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,41.0,2020.0,"20,598","18,355","2,243",10.9
125,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,83.0,2020.0,"35,711","34,417","1,294",3.6
126,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,103.0,2020.0,"16,026","14,655","1,371",8.6
127,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,43.0,2020.0,"4,681","4,363",318,6.8
128,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,43.0,2020.0,"7,293","6,564",729,10
129,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,69.0,2020.0,"14,677","13,805",872,5.9
130,CO2,County,CO,Lincoln County,percent,-0.1638517120800761,-0.18858787786674933,-0.2799507113787704,-0.6769908983352996,-0.7250249609566958,-0.8248428858463062,-0.35198105657539736,-0.4720888035845861,-0.4279295049362876,-0.6053990069023709,-0.4234906957382962,-0.2487341865854268,-5.388872300786263,23.0,2020.0,"9,373","8,907",466,5
