,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions
248,CO2,County,CA,Santa Clara County,percent,-0.12046193167675052,-0.14393369846516402,-0.2472222534991539,-0.5938000580899356,-0.7719706595902982,-0.3815883008851893,-0.19087707894976466,-0.1374066388371336,-0.1685690176439181,-0.15842671125801552,-0.10809502587650713,-0.09769651694297536,-3.120047891714806
1652,CO2,County,MN,Scott County,percent,-0.1311527428607458,0.11036959260221524,-0.1630280996430772,-1.03180873593708,-0.07481690230153235,-0.3497401510403517,-0.30751585043874885,-0.3091043907300086,-0.312855160029463,-0.2994804956035825,-0.1930230791033252,-0.04783051781187362,-3.1099865328975738
224,CO2,County,KS,Barton County,percent,-0.18927838082008527,-0.0342994152121852,-0.52495428656543,-0.5077177024336721,-0.5498997528704233,-0.16811560990545454,0.20505962145889728,-0.6977411057940431,-0.029676724138739882,0.21255854275259045,-0.5319767364871048,-0.2547361991088207,-3.0707777491244714
68,CO2,County,CA,Colusa County,percent,-0.15460361410414825,-0.1816099480366561,-0.2564007781932992,-0.5343836558421712,-0.7535396579921665,-0.3811005693776811,-0.17418494344726698,-0.12339077001591492,-0.13930451899635204,-0.17155489523824838,-0.0997133680447801,-0.08367471331446552,-3.0534614326031497
344,CO2,County,KS,Miami County,percent,-0.1971297630599847,-0.3026308130210161,-0.1671261679979378,-0.17141518177043988,-0.29223036832506144,-0.4234941713717477,-0.4040499301081922,-0.3663967284090709,-0.3917413953614324,-0.11171658809208942,-0.01373378998444014,-0.2094260049091544,-3.051090902410568
716,CO2,County,NE,Sarpy County,percent,-0.059007176740624674,-0.13694993228368266,-0.14294607623199215,-0.5191548068628472,-0.3691157064992069,-0.3231775360276947,-0.3276086699953443,-0.3050926055846285,-0.305248178667782,-0.21535153414696712,-0.20887827924531693,-0.13834102776413565,-3.0508715300502227
356,CO2,County,NH,Rockingham County,percent,-0.21844909729164605,-0.28820671640291057,-0.2714647768893549,-0.2598601704314429,-0.2984208596551163,-0.3024642041537379,-0.22369251880457214,-0.2532381860415432,-0.2990135203101445,-0.30869228300721224,-0.15831630931327612,-0.1665422861702543,-3.048360928471211
128,CO2,County,AZ,Navajo County,percent,-0.21340411413062452,-0.16359297990408905,-0.41508045698841867,-0.4354808097215413,-0.4801365708463821,-0.1269564113493558,-0.1526071205081138,-0.15408296398058086,-0.09467936570510704,-0.15017207817434147,-0.3468066022178973,-0.29991538013426466,-3.032914853660717
1964,CO2,County,MT,Dawson County,percent,-0.2645515206123222,-0.5556225361460824,-0.6009140164731526,0.2858184830926476,-0.7097239901932773,-0.10997775114038624,-0.1251765515332305,-0.12121202594992107,-0.07905167651165257,0.019856928453263832,-0.41363759877516654,-0.3564516656057241,-3.0306439213950043
1796,CO2,County,MO,Nodaway County,percent,-0.058758006072337124,-0.11309265299296532,-0.3823761505574838,-0.3888413233195574,-0.2757052801253519,-0.2274264258096073,-0.3157210318739036,-0.3525030001649057,-0.1483712356385946,-0.4143423912861665,-0.20192055209317428,-0.14199460803681396,-3.021052657970861
200,CO2,County,NM,McKinley County,percent,-0.08747963364587498,-0.1384449926552602,-0.3261437910492256,-0.5001353446064022,-0.6435478562127965,-0.3879040953682699,-0.09722684438699858,-0.08710236281357356,-0.1446394713318152,-0.31151605381532865,-0.1522277942410973,-0.13980695613717456,-3.0161751962638172
284,CO2,County,SC,Cherokee County,percent,-0.1768598140386982,-0.2872277642420842,-0.25675837786228856,-0.4751166698008038,-0.2535774669764554,-0.2300837697814207,-0.25476513029130904,-0.2345195477822381,-0.20505816430670726,-0.3063131706886884,-0.16956215625997506,-0.15721195990565082,-3.0070539919363193
1004,CO2,County,KY,McCracken County,percent,-0.2114542464612254,-0.3037240553045894,-0.2584516798575512,0.2544618712766755,-0.7610707091559712,-0.3107232409165428,-0.18804393597146749,-0.21430214906441294,-0.3010280366915306,-0.25665430974857983,-0.2315213409684173,-0.2219320976790108,-3.0044439305426236
56,CO2,County,CA,Alameda County,percent,-0.1796306382713744,-0.2564733535925987,-0.24027549049849145,-0.2815894879744931,-0.44326749111928937,-0.2758104051184232,-0.2322309986151465,-0.22423347987424908,-0.2383317708705285,-0.15108600539452074,-0.2453019998185677,-0.2252582841849769,-2.9934894053326593
176,CO2,County,CA,Placer County,percent,-0.14106060333414064,-0.21410757787807805,-0.2363190951710797,-0.5554668725061825,-0.7011073447872679,-0.3200462625270498,-0.21562251920469197,-0.1017595630564505,-0.15681942401318066,-0.13551101271433602,-0.11927038900585152,-0.09588548671686792,-2.992976150915177
332,CO2,County,NV,Clark County,percent,-0.10145603941055556,-0.14992374760132254,-0.22422352326055744,-0.5781318808693292,-0.6997625111156351,-0.3939111248160236,-0.17189644202244495,-0.14570292846447264,-0.1431074859407236,-0.12472253847852087,-0.12343165847849755,-0.11083136363380464,-2.967101244091888
212,CO2,County,CA,San Bernardino County,percent,-0.13113865704568925,-0.14570339390632214,-0.2260579311538961,-0.5878865623115468,-0.6788200041415547,-0.3551329526561232,-0.1976140782315773,-0.122995826813659,-0.15435255042669832,-0.14539419994248085,-0.1257109164337419,-0.08816951105403219,-2.9589765841173215
1712,CO2,County,MO,Boone County,percent,-0.0549611012558094,0.06916192071185802,-0.08942140920921675,-0.9947036522575716,-0.16440327630955348,-0.3723495899800465,-0.3068999922841429,-0.30091196834874784,-0.3336429303121995,-0.3564008809995926,-0.041622111190246364,-0.005247065216351223,-2.95140205665162
596,CO2,County,TX,San Patricio County,percent,-0.20892145853506028,-0.2766056699101778,-0.2521024648231022,-0.3834821110794064,-0.2929527150413587,-0.267739259820416,-0.21232941201975988,-0.10525325960686296,-0.16884674008047085,-0.2940954076543803,-0.2732132094160507,-0.2013403531877815,-2.9368820611748276
176,CO2,County,CA,Sutter County,percent,-0.195743718448636,-0.18654155335061293,-0.4258200893609346,-0.4914032457169283,-0.3001400058885073,-0.12548447165756207,-0.1905343981944175,-0.2073092867934321,-0.11074080897429056,-0.1564914707682499,-0.3650838605751197,-0.1812135794557156,-2.936506489184407
92,CO2,County,CA,Fresno County,percent,-0.1968069682961837,-0.20114807144821492,-0.18962726606204372,-0.3692365539253785,-0.4839281510296161,-0.19159762364765234,-0.2489798616590621,-0.2352708108788365,-0.2052086550959508,-0.1829191548898075,-0.2065878785187132,-0.22206475188080732,-2.933375747332267
620,CO2,County,NE,Cass County,percent,-0.11774535210589768,-0.09999548184291744,-0.14227494188182585,-0.3462278198516089,-0.2858062152795024,-0.4667048062409097,-0.3860195701652891,-0.32020786856805405,-0.389511638157233,-0.10504380821613643,-0.19833801018122268,-0.048399512656581926,-2.906275025147179
92,CO2,County,NY,Bronx County,percent,-0.2972741116248432,-0.393999643769975,-0.19880670223818275,0.13140478152873095,-0.08088340350253094,-0.4156854550582445,-0.32070415685059456,-0.4612825503171914,-0.5417769196058879,-0.07592198994299218,-0.027554166266501548,-0.2112180137028858,-2.8937023313510988
224,CO2,County,NM,Luna County,percent,-0.2147831841098775,-0.19950273942938626,-0.4601534063029156,-0.5182371355565742,-0.4557933301724128,-0.12200091840144718,-0.04706854112035249,-0.03524355231844365,-0.05667203935100482,-0.20152636811436087,-0.2970926523580507,-0.27179465143221376,-2.8798685186670405
296,CO2,County,KS,Johnson County,percent,-0.17990004420118,-0.248545949194017,-0.12154563624779215,-0.0958855309888928,-0.11462872988657848,-0.4666522521500005,-0.4838620663126884,-0.37973710607257133,-0.44589213422618174,-0.11226504044881636,-0.040842732318365216,-0.1487753974815885,-2.838532619528673
1364,CO2,County,PA,Warren County,percent,-0.16136184630312045,-0.06289697634471635,-0.15642623136435985,0.13895165499853698,-0.5108036921435405,-0.3649565914074396,-0.30148621873730996,-0.3600415273545591,-0.3654885758126233,-0.2695817741228829,-0.2733400721947758,-0.13674180287680934,-2.8241736536635997
164,CO2,County,CA,Orange County,percent,-0.10524773426880148,-0.07834325465397537,-0.2662022442139529,-0.5071851720903022,-0.5838453651750724,-0.3361788798159123,-0.2484490375816289,-0.2097095135449976,-0.2197321413810266,-0.08459247802928488,-0.10664286274067966,-0.07328040182559124,-2.8194090853212255
440,CO2,County,GA,Polk County,percent,-0.2176829309380469,-0.10468484956591102,-0.5343987510359292,-0.1970876293856988,-0.29516506030829565,-0.3471633709330839,-0.17611381832566553,-0.18125806860971927,-0.1586130179433624,-0.2505032550641591,-0.16254860110386005,-0.19336362915126187,-2.818582982364994
224,CO2,County,CA,San Diego County,percent,-0.10850062244706793,-0.1315185623940132,-0.1805550859942596,-0.5232542808351203,-0.5709993649469614,-0.3002978397972456,-0.2159010222178777,-0.17227609520621698,-0.1975804833498878,-0.13548218496150666,-0.1202781673497842,-0.14135135864530224,-2.7979950681452435
812,CO2,County,OH,Crawford County,percent,-0.1616319374718921,-0.4062658166767174,-0.08563486496242352,-0.4313648378049857,0.120837123464185,-0.37627409727938654,-0.2809109492150885,-0.4207771759159203,-0.3798681957072445,-0.6087312128863723,0.3048445278569875,-0.05591120351168432,-2.7816886401105427
452,CO2,County,WA,Whatcom County,percent,-0.19301171412969687,-0.2347803278607349,-0.193520223544912,-0.3081415724441326,-0.406070892877064,-0.3866600181614143,-0.16965912800730815,-0.1415851133684378,-0.2066705161314044,-0.23760587358134602,-0.2028445706487913,-0.1009774153872471,-2.7815273661424897
188,CO2,County,NM,Bernalillo County,percent,-0.14576963566603907,-0.18001564823710992,-0.31463409491552746,-0.3874254998061553,0.004489479266214394,-0.41031989102184335,-0.3921570477651428,-0.3714585818156528,-0.4152551730487081,-0.18288587950507887,-0.010432363887828578,0.02726266151553576,-2.778601674887336
608,CO2,County,NC,Halifax County,percent,-0.2045853221426589,0.09698644869014518,0.1733626430948329,-0.5094953627850649,-0.4565294770430576,-0.5311900072571479,-0.33887632851844723,-0.5578643931472682,-0.5049725978775865,-0.20534948530599345,0.1972088998852455,0.06664691663321579,-2.774658065773785
308,CO2,County,SC,Georgetown County,percent,-0.2020082393940217,-0.3233360315841693,-0.14080611267482676,-0.19819519692510948,-0.3198304133012529,-0.2869047613165035,-0.19422199881681174,-0.18710435742912795,-0.2716611172915206,-0.2299063894471173,-0.17423604211272695,-0.22661286570748665,-2.754823526000675
260,CO2,County,CA,Shasta County,percent,-0.11359667280301865,-0.08887114040233038,-0.2723159073681074,-0.6124588502386856,-0.6563187443336493,-0.36185255077145856,-0.15714513685809192,-0.10619843089273166,-0.12880642317044347,-0.11806878445324227,-0.05818309228761458,-0.0733365435728724,-2.7471522771522463
92,CO2,County,CT,Fairfield County,percent,-0.13830057328781686,-0.3463823824556901,-0.28552548218592577,-0.2479520111630488,-0.4234305641872839,-0.322135815906858,-0.010743144448098074,-0.09856542657313028,-0.31252977602500626,-0.2511146001006789,-0.1555908952952654,-0.13915002719391986,-2.7314206988227223
548,CO2,County,MD,Dorchester County,percent,-0.039955781615755234,-0.18304667110266715,-0.07627904479381775,-0.4988623430346037,-0.2928680795577713,-0.23012937898317976,-0.2071216139726832,-0.1675094821260803,-0.18733709047552013,-0.2258006030195078,-0.4219755620867023,-0.18010677750437978,-2.7109924282726685
200,CO2,County,TX,Dallas County,percent,-0.19358281936090968,-0.12419656367028585,-0.1651560311550088,-0.2070474009648364,-0.2064145339294851,-0.3189858320801229,-0.3048176498127091,-0.2373020005785038,-0.2915458287759527,-0.2881239332550192,-0.17798057405989165,-0.19452146476284565,-2.7096746324055707
656,CO2,County,TX,Webb County,percent,-0.058639555322173874,-0.182518946570133,-0.35717524457874034,-0.4109334605263318,-0.11344128588801815,-0.33206513562423656,-0.3274647471518561,-0.21627918702851207,-0.26988925288497473,-0.2313998939048798,-0.12108939377724437,-0.0727089627040707,-2.6936050659611714
980,CO2,County,KY,Henderson County,percent,-0.09611229208517982,-0.1304378651358747,-0.22053910456951487,-1.3081400515318795,-0.3793292640347981,-0.07184043882337203,0.016118475647923725,0.04122049602320526,-0.0634913436341152,-0.12336605211578977,-0.1656877415077779,-0.18687325194770396,-2.6884784337148773
1328,CO2,County,MI,Kalkaska County,percent,-0.09167199440942188,-0.15860669265328206,-0.17842088903167835,-0.539000479379963,-0.1896637162147088,-0.2678244940992937,-0.225477455703182,-0.22469944540685546,-0.2552711250295622,-0.2346695516407823,-0.17331083639041855,-0.14700226117758802,-2.6856189411367364
596,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911
404,CO2,County,KS,Sedgwick County,percent,-0.17772001731710266,-0.15409980647116098,-0.2161393191966354,-0.42241573225607015,-0.2908065686790173,-0.3178134657323658,-0.2645285637634149,-0.2124885754478082,-0.2649486055605375,-0.13826150133705092,-0.10947977785959964,-0.10610522231813474,-2.6748071559388986
824,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094
68,CO2,County,AL,Morgan County,percent,-0.18059387098288301,-0.3159657030118081,-0.2985837078445378,-0.4916816714560454,-0.2492141559601633,-0.21935098992332824,-0.1150067252206224,-0.1146863086006743,-0.06549428907448022,-0.2547787714398502,-0.20098234451520008,-0.1544462748359927,-2.6607848128655855
788,CO2,County,OK,Kay County,percent,-0.18979208586673796,-0.1959548673908352,-0.2268602701733385,-0.2122309445747976,-0.1690747687387547,-0.348159478345348,-0.2738479718351652,-0.2260840152665456,-0.3059323579993067,-0.15140419532874727,-0.18039034328074616,-0.16528063716103278,-2.6450119359613558
740,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945
164,CO2,County,AZ,Yuma County,percent,-0.12264892269752176,-0.11534999215976925,-0.3580528720239089,-0.3993990413840543,-0.31243032580435104,-0.1551731922781275,-0.251190557943773,-0.2588614692426999,-0.16649397131623975,-0.10045201488210777,-0.17173029320045316,-0.1903791573951551,-2.602161810328161
236,CO2,County,MA,Norfolk County,percent,-0.15727013818500016,-0.2730646027992222,-0.2729411209085113,-0.3112839984058978,-0.29334910205262826,-0.2508742039599959,-0.12347110002140682,-0.15974470714760006,-0.2511593934442947,-0.21412584344917387,-0.14894526889730308,-0.1178585015933076,-2.5740879808643418
368,CO2,County,RI,Newport County,percent,-0.16499408952429734,-0.13533972235568129,-0.278712667764235,-0.2793788270098339,-0.3800633701811367,-0.2076434573937204,-0.12686316415198656,-0.2168515437038723,-0.3497179823045665,-0.18155573210279569,-0.13588047717701365,-0.09463019672120336,-2.551631230390343
128,CO2,County,ID,Payette County,percent,-0.12449163006133693,-0.17975857547014426,-0.238691847222974,-0.3771518530357653,-0.5125157951164351,-0.3424281378232521,-0.09340527998210772,-0.03496727394673285,-0.16890488617046812,-0.2858590377564019,-0.13025078162831374,-0.05936198733685422,-2.547787085550786
164,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261
1808,CO2,County,MO,Pike County,percent,-0.1102602019320792,-0.1320341663809243,-0.20714163241852204,-0.4124469566151012,-0.24348132407042594,-0.2599521942387102,-0.17417877035384222,-0.18832936446571044,-0.24869360170291874,-0.22143047207429215,-0.2283018712669516,-0.10260136972955593,-2.528851925249034
296,CO2,County,CA,Sutter County,percent,-0.14932064889986316,-0.025402840741540814,-0.1370043151598573,-0.3775222644989421,-0.3630451592581028,-0.4639299406199729,-0.20276182000324214,-0.2297956307515544,-0.232097388370342,-0.06723669015788565,-0.17555194880961816,-0.0908321985994103,-2.514500845870332
1772,CO2,County,MO,Johnson County,percent,-0.09363907883043986,-0.13043160237840426,-0.17654951989667228,-0.6817816824327545,-0.2640124114102532,-0.1922961627909544,-0.10881324854373246,-0.11955662669982026,-0.18144444710327454,-0.2475327525153583,-0.18429172803447447,-0.10703158055618048,-2.487380841192319
